1400
469776216875/33554432 794884890625/33554432 2762164216875/33554432 1413787178125/16777216
183220743125/4194304 -3088276953125/33554432 -3886838746875/33554432 -3415172158125/33554432
39835473125/8388608 143231125625/2097152 589279254375/33554432 -41835408125/1048576
3548678354375/33554432 1196213213125/16777216 61713098125/4194304 -99640655625/1048576
-3606407363125/33554432 223935831875/2097152 1310682506875/33554432 -4097644263125/33554432
147717364375/2097152 456996386875/16777216 -1943327640625/16777216 -76160975625/16777216
-1494093190625/33554432 -2945992310625/33554432 423567816875/16777216 -1088225726875/33554432
-338144489375/8388608 -1843761723125/33554432 177825081875/8388608 412325755625/8388608
826340694375/33554432 22484424375/4194304 3009092366875/33554432 -197551221875/2097152
-570980361875/16777216 3748953980625/33554432 -2501084009375/33554432 230325353125/8388608
-904902840625/8388608 732151118125/16777216 -1123269966875/16777216 -1724608020625/16777216
-1966588045625/33554432 888381816875/33554432 2511603548125/33554432 -1608342806875/33554432
774010129375/33554432 -1481472356875/33554432 -949241251875/16777216 1232567660625/33554432
2325092616875/16777216 2886633238125/33554432 742097295625/33554432 -492444019375/16777216
1913879384375/16777216 -1282240903125/16777216 216058530625/8388608 -1231830753125/33554432
-545039455625/4194304 4652608331875/33554432 846673270625/16777216 -874870644375/8388608
-2530084466875/33554432 -2625025904375/33554432 -803963173125/16777216 761854043125/33554432
-434725703125/4194304 929799066875/16777216 -1753261820625/33554432 2180247785625/16777216
1535379409375/33554432 -4600404983125/33554432 161867085625/4194304 -140384435625/2097152
1786848153125/33554432 -3745927101875/33554432 1489787656875/33554432 1535048353125/16777216
3928001791875/33554432 277140635625/33554432 -4598995113125/33554432 -449984408125/4194304
494747071875/4194304 397402639375/16777216 1013444315625/33554432 102288475625/4194304
-2974997046875/33554432 -3555300126875/33554432 -1972646151875/16777216 6152925625/2097152
-3202388879375/33554432 -158313658125/33554432 -1063311116875/16777216 -1747635491875/16777216
1609465125625/16777216 -535376813125/8388608 760315889375/33554432 3931124544375/33554432
3380236759375/33554432 -1337238905625/16777216 128843343125/16777216 1229988326875/33554432
-3472580925625/33554432 4309275840625/33554432 -2261224476875/16777216 -1095824218125/33554432
-901691004375/8388608 -1151214850625/16777216 1594197084375/33554432 -237448938125/2097152
4649360288125/33554432 126873079375/16777216 90116035625/16777216 3318207878125/33554432
-886879135625/16777216 4286227526875/33554432 -2400381589375/33554432 -1358791555625/33554432
4500427535625/33554432 -852507919375/8388608 4425675051875/33554432 -4648024740625/33554432
1890269530625/16777216 1070399395625/8388608 -561870141875/4194304 -3627270828125/33554432
458064893125/4194304 -4131046906875/33554432 1194061973125/16777216 2129907451875/33554432
-1660570323125/33554432 2000856606875/33554432 704017873125/16777216 891409334375/8388608
3655836086875/33554432 398711228125/8388608 -988138624375/8388608 -974634880625/16777216
356687025625/8388608 -1887440865625/33554432 281417101875/16777216 141499360625/4194304
-616083015625/33554432 2117980904375/33554432 -15111166875/262144 1613778805625/33554432
704873124375/8388608 2441951299375/33554432 464116156875/33554432 3991365258125/33554432
246596958125/2097152 -2352009856875/33554432 -1165712541875/33554432 -1120497520625/16777216
1104268038125/33554432 -1689695336875/33554432 1198928408125/16777216 -1468226396875/16777216
-542553011875/8388608 2002624885625/33554432 881200814375/8388608 -907464376875/33554432
-195043051875/16777216 -2565618838125/33554432 2640363341875/33554432 -143697990625/33554432
-1053619188125/33554432 198935760625/33554432 -70759215625/524288 1542107966875/33554432
976564168125/8388608 210594601875/16777216 -1791251109375/16777216 -152892088125/2097152
-470942259375/16777216 67386029375/16777216 -3368871751875/33554432 -227103655625/2097152
-3300234468125/33554432 -1303912334375/33554432 1231833885625/33554432 -1314586643125/16777216
-1814550994375/16777216 2195900109375/33554432 -9116673125/65536 -463346655625/16777216
1312489521875/16777216 -1187559891875/16777216 125122930625/33554432 642666513125/8388608
-97320356875/33554432 -1434385561875/33554432 2366215175625/33554432 999077340625/33554432
-1271704328125/16777216 1171283334375/16777216 2057688049375/33554432 -1775979533125/16777216
-994778920625/33554432 1737636648125/16777216 -1130669596875/33554432 -289298865625/16777216
-2259448708125/16777216 3395333064375/33554432 32589405625/524288 3194811720625/33554432
-504333405625/33554432 -62067473125/33554432 -4631753931875/33554432 3453176916875/33554432
1489945016875/16777216 819792299375/16777216 3712608431875/33554432 2606113155625/33554432
-1339804379375/33554432 4272401695625/33554432 1829805595625/33554432 -48698173125/4194304
1527681465625/16777216 -958107906875/33554432 -3471326805625/33554432 -2429176343125/33554432
-149438708125/33554432 -2825081511875/33554432 -526121369375/33554432 -2115556095625/16777216
4636382996875/33554432 974053889375/8388608 25257106875/16777216 -888758040625/33554432
260363849375/33554432 -2391598125/8388608 1130061638125/16777216 1952301929375/33554432
-483646568125/16777216 -14108259375/16777216 923445621875/33554432 822373654375/8388608
-2208716838125/33554432 -2231695860625/33554432 960031016875/16777216 -1198400293125/33554432
73511580625/16777216 80900054375/1048576 -402849601875/33554432 674873171875/16777216
73248853125/33554432 1184544563125/33554432 1834516158125/16777216 1772083525625/16777216
-589459880625/8388608 1169062041875/16777216 36831694375/524288 -863872209375/8388608
1149968281875/33554432 3115722684375/33554432 -2990243493125/33554432 -495686218125/4194304
-1211071194375/33554432 -659848660625/8388608 2107532284375/33554432 1677556216875/16777216
-1869221851875/33554432 -3756976531875/33554432 3053042540625/33554432 1902910760625/16777216
196070144375/33554432 -1366813319375/33554432 1789089588125/16777216 1618052349375/16777216
-1496704339375/33554432 -4202856091875/33554432 50901414375/524288 3491784331875/33554432
909851516875/16777216 732655083125/8388608 -3840034288125/33554432 -422753375625/33554432
164804469375/33554432 4013141593125/33554432 268697970625/16777216 1088826869375/16777216
-992630288125/16777216 -1004636416875/16777216 -2547827909375/33554432 -383892998125/16777216
-3861931696875/33554432 1720828878125/33554432 661634789375/33554432 11888436875/262144
-590929556875/8388608 -3804978244375/33554432 1906880968125/16777216 -413967675625/8388608
-3370837684375/33554432 -1571410325625/16777216 2265510585625/33554432 1274725493125/16777216
3237581493125/33554432 -3947001174375/33554432 -41828311875/8388608 -1267857731875/16777216
-28997924375/33554432 -836677095625/33554432 315045924375/16777216 -84220434375/2097152
2186967733125/16777216 -3866813374375/33554432 -314397969375/4194304 2223373963125/16777216
-1078849953125/16777216 2533351471875/33554432 253635729375/8388608 678437178125/16777216
-2187304319375/33554432 -225014995625/16777216 2008711796875/33554432 2306265320625/33554432
-1922511635625/16777216 -4152230385625/33554432 460258281875/16777216 -24381188125/2097152
2188001536875/16777216 -2722247670625/33554432 3810842503125/33554432 -1645661723125/33554432
3516517510625/33554432 -86747198125/4194304 3658687116875/33554432 -1130680438125/8388608
-519672479375/33554432 -924030191875/16777216 330400993125/33554432 -525061875625/16777216
1138272156875/8388608 3312031891875/33554432 23734606875/524288 887754564375/16777216
-2278557176875/33554432 -884036785625/8388608 -525187761875/33554432 -1382271174375/16777216
4226000625/65536 -426089435625/4194304 -3953981591875/33554432 1789220225625/33554432
-1758304664375/16777216 369070629375/16777216 2815027088125/33554432 458962555625/4194304
-296358155625/16777216 -2590931616875/33554432 -526355405625/16777216 -1658346230625/33554432
117232723125/1048576 -1630627481875/16777216 -907573069375/33554432 37967295625/4194304
3832929375625/33554432 -28787653125/8388608 1971776489375/33554432 1350514204375/16777216
734767061875/16777216 -3705363256875/33554432 490829565625/16777216 1402102795625/16777216
-81210136875/1048576 1626019058125/16777216 453626105625/16777216 3052428404375/33554432
293028203125/2097152 -417573078125/4194304 -12243450625/524288 3022503981875/33554432
-4222438810625/33554432 2933854083125/33554432 -843921780625/16777216 1316840004375/33554432
1922888428125/16777216 -3253462865625/33554432 -449498590625/33554432 925719650625/16777216
101949334375/1048576 139212504375/4194304 3007165669375/33554432 -780652446875/8388608
276226339375/16777216 -2717288310625/33554432 13801991875/262144 -4237560096875/33554432
833510015625/8388608 367929454375/16777216 1421872895625/16777216 4097314344375/33554432
528268531875/16777216 -2207556019375/33554432 -3934222665625/33554432 185403448125/8388608
-40451543125/16777216 233393785625/4194304 -1243437951875/33554432 -630057439375/33554432
4397962865625/33554432 3805763451875/33554432 4201245838125/33554432 3979820429375/33554432
-780421219375/8388608 4163397415625/33554432 -1430544329375/16777216 928911895625/16777216
4149758125625/33554432 -1765004845625/16777216 8405341875/2097152 232805216875/33554432
3908694855625/33554432 -1260409128125/16777216 -4066623859375/33554432 -123675243125/2097152
4567923084375/33554432 -591869140625/8388608 763915149375/16777216 -614596906875/16777216
885529448125/33554432 -770288640625/16777216 -2022176078125/16777216 3585464089375/33554432
2058405768125/16777216 -2014233501875/16777216 -863927185625/8388608 131013535625/16777216
2875858409375/33554432 3354037623125/33554432 88220461875/33554432 -1657195054375/33554432
-298763854375/16777216 908199674375/8388608 50006928125/16777216 -1685612018125/33554432
-2166061034375/16777216 2742695388125/33554432 660362250625/8388608 -400627968125/33554432
-3298415089375/33554432 100963813125/8388608 3950203823125/33554432 2739537696875/33554432
4469985174375/33554432 -2008300406875/16777216 1293597729375/16777216 -422112228125/8388608
88563759375/2097152 2121001911875/33554432 278958080625/33554432 3505632335625/33554432
2594480275625/33554432 -1606762049375/33554432 -519675953125/16777216 -1636983420625/16777216
4300975398125/33554432 -27345950625/4194304 -2028712013125/33554432 -100356904375/1048576
1012675418125/8388608 3236709564375/33554432 28939640625/1048576 4498409015625/33554432
-4238601819375/33554432 415730284375/4194304 490611410625/4194304 -962106551875/16777216
-4136328800625/33554432 1352581181875/33554432 -1970780100625/33554432 -1841887954375/16777216
-74042670625/8388608 2145978069375/33554432 197639308125/2097152 -487241050625/33554432
-383431155625/4194304 -367802211875/4194304 -4300059693125/33554432 773114295625/16777216
-1407521810625/16777216 1975282693125/33554432 1810597586875/16777216 -367902145625/16777216
128961520625/16777216 119117324375/33554432 1074164905625/8388608 572280874375/4194304
1080989293125/33554432 -3872638529375/33554432 -2977121424375/33554432 -613093376875/16777216
1818764250625/16777216 5259008125/4194304 -910477903125/33554432 -1907047944375/16777216
-862793833125/33554432 -198531746875/8388608 -2738424320625/33554432 -128972930625/8388608
-1576839665625/33554432 -2377259189375/33554432 2057182378125/16777216 2244893581875/16777216
21154301875/33554432 995562999375/16777216 2600467428125/33554432 -2168949041875/33554432
3675915516875/33554432 -2192538578125/16777216 238329590625/33554432 1471158968125/16777216
-761082791875/16777216 -1149754204375/16777216 1112992995625/8388608 -3887897059375/33554432
1180623224375/33554432 -119161109375/1048576 329578773125/4194304 -519902158125/8388608
3872914434375/33554432 4505004756875/33554432 -2087777199375/33554432 -451615644375/8388608
363019435625/33554432 -760410914375/33554432 -286210299375/8388608 -760112031875/33554432
574143880625/16777216 1433435443125/33554432 -1655615373125/33554432 225503604375/33554432
-791829128125/16777216 -1998004553125/33554432 -2742063935625/33554432 -1667033554375/33554432
114719320625/8388608 -3722306424375/33554432 -399102405625/8388608 1102385528125/33554432
-1362336163125/16777216 -3822671628125/33554432 4136372410625/33554432 -1594789371875/16777216
2426960641875/33554432 3206962828125/33554432 1161826098125/33554432 -1106382151875/16777216
379493498125/8388608 -1006375304375/16777216 4142673863125/33554432 2744853846875/33554432
-4512024225625/33554432 30247100625/2097152 -3452629324375/33554432 1085220994375/33554432
638025976875/8388608 -1620192468125/33554432 70119721875/16777216 -914803404375/16777216
-3668001850625/33554432 -1045998043125/8388608 -1202433360625/16777216 -951755196875/16777216
-101785726875/1048576 -235380621875/4194304 -296012740625/33554432 1486597258125/16777216
54859616875/524288 277041594375/8388608 -318682599375/33554432 863154420625/8388608
-303589978125/16777216 -760831570625/33554432 3642738378125/33554432 4232282280625/33554432
-29250283125/8388608 233250749375/8388608 966762461875/8388608 -931239719375/33554432
256276094375/4194304 -178834490625/2097152 -1892716791875/16777216 -3821002906875/33554432
-893065061875/16777216 1173143164375/33554432 2716951173125/33554432 1705268630625/33554432
-136204691875/16777216 -4069612316875/33554432 234484665625/8388608 -1216085941875/16777216
2304410311875/33554432 1951747896875/16777216 -46683170625/524288 -2155820918125/33554432
945735118125/8388608 -2144349711875/16777216 -888366723125/8388608 225567776875/33554432
59919111875/4194304 -43408430625/1048576 -132780038125/16777216 1073156888125/8388608
637236761875/8388608 -917930164375/33554432 -1187019999375/33554432 2121052084375/33554432
-3436613070625/33554432 3193265403125/33554432 864099228125/8388608 -2397764053125/33554432
1640645794375/16777216 1062646484375/33554432 -1706059359375/33554432 1160892009375/16777216
-394789486875/16777216 495257643125/8388608 -526666240625/4194304 1419702073125/33554432
263451934375/2097152 -4614778231875/33554432 143733541875/2097152 -513502145625/8388608
547271143125/4194304 -4540007644375/33554432 -4124687188125/33554432 1119118319375/16777216
1952814303125/16777216 1280983886875/16777216 -127628711875/16777216 -186315101875/2097152
-151408989375/8388608 132799611875/16777216 -888228123125/33554432 34077640625/2097152
-4262856084375/33554432 -1261682419375/33554432 19440588125/1048576 -1629088111875/16777216
-140380226875/16777216 2146416689375/16777216 570076469375/33554432 -4232955951875/33554432
-1664778941875/16777216 1022668539375/16777216 953672286875/16777216 -428739871875/8388608
-2257532563125/16777216 3445305863125/33554432 2605507191875/33554432 1714645358125/16777216
197519826875/4194304 -3097236445625/33554432 479127936875/16777216 21485323125/524288
1134398461875/16777216 3245392845625/33554432 3835521633125/33554432 1050646576875/8388608
-1037854986875/33554432 2140439091875/16777216 -2543774699375/33554432 -67176134375/4194304
2792146205625/33554432 149141103125/2097152 365071153125/33554432 -3303321135625/33554432
2186444308125/16777216 1539866103125/33554432 -2248897153125/33554432 -726000795625/16777216
-729434470625/33554432 -1019286856875/8388608 12324099375/262144 -200632280625/4194304
-151541350625/8388608 1137559626875/16777216 -1395417550625/33554432 -1211603588125/33554432
-197145081875/8388608 1337294450625/16777216 -1308689230625/16777216 -4260623854375/33554432
-2093794171875/16777216 -3543337214375/33554432 4504293574375/33554432 3693413705625/33554432
-1360221524375/33554432 2436669475625/33554432 128790536875/1048576 -2302648376875/33554432
1147963473125/33554432 1884864629375/16777216 -2136904581875/16777216 -2173797163125/33554432
1766623429375/16777216 4466385083125/33554432 424244603125/16777216 165512108125/2097152
1689464293125/33554432 2823495399375/33554432 -2812223448125/33554432 349326219375/4194304
2208108678125/16777216 671265476875/8388608 -3132754226875/33554432 1220676008125/16777216
1579483101875/33554432 -481266384375/16777216 -3465108023125/33554432 -3498817800625/33554432
-4582445065625/33554432 286149171875/4194304 -2980839588125/33554432 543723621875/4194304
1732423476875/16777216 139497465625/16777216 1179603254375/33554432 1014078506875/8388608
2117619599375/33554432 -581092605625/33554432 -4690951085625/33554432 -4630570546875/33554432
-480842403125/33554432 -1156639561875/33554432 603230586875/8388608 -4537358223125/33554432
-3853585203125/33554432 -3317068129375/33554432 1302918754375/33554432 1362925388125/33554432
9560586875/1048576 1380678945625/33554432 3129046589375/33554432 2860647654375/33554432
236996860625/8388608 -1286594920625/33554432 -2157379765625/16777216 117981206875/16777216
2707516284375/33554432 -301964788125/8388608 -128095410625/2097152 391136974375/16777216
2369427274375/33554432 1338454595625/16777216 -3137357978125/33554432 -557797996875/33554432
-1979580089375/16777216 424279323125/16777216 37475598125/524288 1333240374375/16777216
316211905625/33554432 1165281674375/33554432 1908282236875/33554432 -426031659375/33554432
840035984375/33554432 116274046875/2097152 4233556980625/33554432 2527715273125/33554432
3290562594375/33554432 -1160888080625/16777216 -570352164375/33554432 27885886875/8388608
1505276145625/33554432 -383281486875/4194304 -2357756340625/33554432 1062501636875/16777216
3715463618125/33554432 3661660734375/33554432 4053333641875/33554432 3534393016875/33554432
-408738316875/16777216 -197780235625/33554432 -2084480286875/33554432 434090549375/4194304
-1991296251875/16777216 1070917535625/8388608 4505702455625/33554432 157567379375/33554432
-1558879546875/33554432 1747692935625/16777216 -69160546875/4194304 -1382608066875/33554432
2035913350625/33554432 737229005625/33554432 4105969013125/33554432 -1281581511875/33554432
2714998125/2097152 3807329631875/33554432 -2431154394375/33554432 -1870682191875/33554432
1973392789375/16777216 1610656901875/33554432 -484151670625/33554432 2292384583125/16777216
1838621203125/33554432 -748240863125/8388608 2327044986875/16777216 30724386875/524288
-295945969375/33554432 178753063125/4194304 -731111941875/33554432 1838571231875/16777216
3579055475625/33554432 -4144315608125/33554432 -185135470625/33554432 -1910634306875/33554432
-1320057860625/33554432 1866428458125/33554432 -3315438144375/33554432 -3125232630625/33554432
-223266885625/2097152 541129789375/4194304 -1909887791875/33554432 936225968125/33554432
3875140241875/33554432 1644816674375/16777216 45572655625/1048576 -2011706160625/16777216
4578903923125/33554432 81779613125/8388608 -1728589874375/16777216 1337707590625/33554432
4384077578125/33554432 70583568125/524288 -1424818591875/16777216 4389967736875/33554432
-1701942974375/16777216 -1442914703125/33554432 -1814857043125/16777216 -189544525625/33554432
1923150928125/16777216 941488480625/16777216 -3034411331875/33554432 -529693863125/16777216
-2393161518125/33554432 4423702250625/33554432 4409246331875/33554432 1087514754375/8388608
3596742261875/33554432 -553388084375/33554432 -2591958875625/33554432 -447335065625/33554432
-1570053611875/33554432 -1024929976875/8388608 4065388910625/33554432 -1046096778125/33554432
-2441145170625/33554432 3470599873125/33554432 194964135625/4194304 771853210625/33554432
-3774121273125/33554432 -1756050489375/16777216 310901565625/16777216 -193652703125/33554432
-136579410625/8388608 -1582436559375/16777216 2204957881875/33554432 -4693607751875/33554432
-281951726875/2097152 -303568698125/33554432 -713145619375/8388608 595235720625/33554432
238100568125/33554432 169555561875/33554432 -776190043125/33554432 353426434375/8388608
405722366875/33554432 -4107523870625/33554432 91393483125/4194304 -1166730473125/8388608
-632480821875/8388608 -2973349439375/33554432 602940436875/33554432 -996524248125/8388608
-56459335625/16777216 -828145959375/8388608 -9680733125/1048576 115701945625/1048576
-1594010053125/33554432 513806348125/33554432 406782009375/4194304 3545922769375/33554432
-2964096708125/33554432 2346150541875/16777216 -1081074806875/16777216 128739279375/2097152
-417109748125/4194304 1268968675625/16777216 988679330625/16777216 -1817782911875/33554432
-1587265220625/33554432 -3437684788125/33554432 -715272228125/33554432 1363765291875/16777216
972474260625/33554432 -2627817714375/33554432 -593627549375/8388608 -1754693723125/16777216
-1521631216875/16777216 -1208554300625/16777216 -58123235625/33554432 -222800449375/33554432
1122436144375/33554432 -1383060590625/33554432 -973108023125/16777216 -1125116225625/16777216
4135059648125/33554432 -59937889375/2097152 999013841875/8388608 770720575625/8388608
180836656875/2097152 338073911875/33554432 352301595625/16777216 564625753125/4194304
476446341875/16777216 1113463894375/8388608 2139235354375/33554432 -715923700625/16777216
695101185625/8388608 4430536508125/33554432 -2635163444375/33554432 4097221996875/33554432
-687519109375/8388608 -3740775189375/33554432 -113913568125/16777216 -362848224375/4194304
328728623125/16777216 -4690445221875/33554432 -3693787628125/33554432 -778413409375/33554432
-67016796875/33554432 -935487853125/16777216 503669035625/4194304 803083404375/33554432
-585993436875/4194304 -324073264375/16777216 -2780054816875/33554432 -46450009375/33554432
-179977074375/16777216 2223800035625/33554432 1589950665625/33554432 883988065625/8388608
-71746731875/8388608 1270730418125/16777216 -786206054375/16777216 -1120624798125/33554432
-1045405571875/33554432 835691171875/33554432 -3556927206875/33554432 -1098623430625/16777216
1664926493125/33554432 8935670625/2097152 3798720568125/33554432 -1760800461875/16777216
-1255839808125/16777216 9105858125/33554432 3636614323125/33554432 -1093975010625/33554432
3156594678125/33554432 879293191875/33554432 -807262159375/8388608 3827657246875/33554432
407717349375/8388608 -500116404375/16777216 -2740032334375/33554432 -336842086875/8388608
1839487129375/16777216 3260690321875/33554432 -2331912944375/16777216 -3668737191875/33554432
-1401644138125/16777216 1561528443125/16777216 -1072848293125/8388608 922597825625/33554432
-3000018310625/33554432 -1194723674375/16777216 -1751763531875/33554432 -2080485395625/33554432
303096469375/33554432 -4486333866875/33554432 177885054375/2097152 -3655646159375/33554432
432106924375/4194304 -150312343125/33554432 3411665971875/33554432 -803870974375/8388608
-285518051875/4194304 613514155625/33554432 102055051875/1048576 -916167853125/16777216
-2034068386875/33554432 -1762651226875/33554432 1533477439375/33554432 -4165908298125/33554432
627390001875/8388608 1059440239375/33554432 -573318186875/8388608 -976098265625/8388608
1043009900625/16777216 -1392678083125/33554432 663237124375/8388608 1391699535625/16777216
-6812203125/33554432 -39838973125/33554432 -1250790305625/16777216 408935384375/8388608
-4125817469375/33554432 -3435541659375/33554432 44923939375/4194304 984898018125/16777216
348965264375/16777216 -469822180625/8388608 3410596415625/33554432 -3646882815625/33554432
3090781885625/33554432 -11448828125/262144 2464094303125/33554432 -3906247988125/33554432
2131984325625/16777216 238467648125/2097152 1130783355625/33554432 1272298488125/33554432
-2303371511875/33554432 39917311875/524288 -111125109375/33554432 3363034259375/33554432
-2423818648125/33554432 -400562885625/8388608 2912021188125/33554432 21686844375/262144
-921371390625/8388608 754385471875/33554432 2941229143125/33554432 -3823931829375/33554432
-662014985625/8388608 111672115625/8388608 1814620486875/16777216 148755866875/2097152
2854917655625/33554432 -2939842915625/33554432 -1367406175625/33554432 2025488731875/16777216
-2670185056875/33554432 34178545625/8388608 -3785384028125/33554432 3422000640625/33554432
-4096181683125/33554432 -3437951400625/33554432 -3476263739375/33554432 -730641218125/33554432
487209314375/4194304 -692640528125/33554432 860468293125/16777216 55186910625/16777216
681512129375/33554432 1819836204375/33554432 164651965625/16777216 -2951729318125/33554432
1558282910625/33554432 -2291775950625/16777216 3054729908125/33554432 1491744690625/33554432
1334359018125/16777216 1114757406875/16777216 258449279375/4194304 2654649375/16777216
-2738266400625/33554432 -702273018125/8388608 -1596562358125/33554432 -2068575166875/33554432
-4453012204375/33554432 -1722401865625/33554432 -1321672996875/33554432 142406333125/8388608
-184933704375/2097152 207082203125/4194304 -399037979375/4194304 -527842756875/33554432
-1779089755625/33554432 74864111875/1048576 -1673005910625/16777216 -39426620625/33554432
-525194315625/16777216 2797783813125/33554432 -588273310625/16777216 -878806700625/8388608
267244166875/33554432 -606820326875/8388608 251519008125/16777216 2042330591875/33554432
-429996730625/4194304 2284140359375/16777216 -577914518125/16777216 2005375098125/33554432
-523482710625/4194304 -1660603476875/33554432 2668614134375/33554432 -440591449375/8388608
-2808009386875/33554432 117803686875/2097152 -221654706875/4194304 436941631875/33554432
-1727207960625/33554432 -147435946875/2097152 812003110625/16777216 2740686475625/33554432
-4437347000625/33554432 -267308899375/16777216 2080654008125/16777216 63110700625/2097152
-2926531846875/33554432 -1529562173125/16777216 -903070783125/16777216 -1427465283125/33554432
3242497663125/33554432 -1170871603125/8388608 -576042613125/8388608 119470640625/8388608
4157749176875/33554432 -1744779763125/16777216 4258008855625/33554432 1560189894375/16777216
190188149375/2097152 -1817477353125/16777216 -4670600948125/33554432 -321174118125/33554432
-511140030625/33554432 30748020625/2097152 117137855625/4194304 -532053816875/16777216
1770809805625/16777216 -210026263125/8388608 129073713125/1048576 3300627745625/33554432
-2809811615625/33554432 1339740478125/16777216 -3395621341875/33554432 247326253125/8388608
979884863125/33554432 -1177135710625/33554432 -2908825889375/33554432 3589620138125/33554432
-203023655625/16777216 4416636581875/33554432 -590423413125/8388608 -2895366674375/33554432
-607240580625/16777216 298863026875/4194304 302314149375/16777216 1281332635625/33554432
-459232948125/8388608 -2071260156875/33554432 -893558763125/16777216 -659608919375/16777216
568026073125/33554432 308680666875/8388608 1307640263125/16777216 406226769375/4194304
867180881875/8388608 895751758125/33554432 148690241875/33554432 4665940146875/33554432
-2099745755625/16777216 2326841531875/33554432 -115842855625/1048576 -4683398584375/33554432
243023178125/33554432 1322314748125/33554432 -711171549375/33554432 -2483660143125/33554432
543091093125/4194304 -76135233125/33554432 -3499405861875/33554432 -1622211574375/16777216
-2314330641875/16777216 2312949174375/16777216 -124971818125/8388608 -420553459375/4194304
-125336964375/8388608 2124258521875/33554432 -3731150845625/33554432 -2058094705625/16777216
811890900625/16777216 -1725445929375/16777216 -2274104791875/16777216 -279423475625/4194304
123792641875/16777216 -778440464375/33554432 397491005625/33554432 1855708999375/33554432
4030514639375/33554432 -286400944375/2097152 -2409156246875/33554432 450787868125/33554432
3431709570625/33554432 -920974884375/16777216 4009506046875/33554432 168116484375/16777216
2715913580625/33554432 1159072779375/8388608 -3363243366875/33554432 -2411290704375/33554432
3580266143125/33554432 725564695625/8388608 -1480749790625/33554432 2056856510625/16777216
-128955273125/8388608 -4384406411875/33554432 -530843893125/4194304 642709375/1048576
-4599637511875/33554432 -1077627630625/16777216 113390440625/33554432 79680610625/2097152
-380692064375/16777216 956289490625/16777216 -4228435115625/33554432 -454821863125/8388608
-1097784716875/16777216 1712418176875/33554432 1843778125/131072 -823281615625/33554432
-1764434765625/16777216 65641664375/1048576 2169956788125/33554432 -662281186875/16777216
234575236875/33554432 -2757853231875/33554432 3188708884375/33554432 954778461875/8388608
592396896875/8388608 87393131875/1048576 -4671672954375/33554432 -1046812160625/33554432
2495943113125/33554432 -3306335361875/33554432 -740434349375/33554432 690919700625/8388608
95392679375/4194304 -295252628125/4194304 1148603640625/8388608 -3195553178125/33554432
2307921188125/33554432 2253335258125/16777216 -1043258916875/33554432 1641388249375/33554432
-4087292453125/33554432 -1567336133125/33554432 -3681783818125/33554432 -47388341875/33554432
449938934375/4194304 342493580625/8388608 -58622020625/4194304 36544388125/33554432
387239689375/33554432 934554805625/33554432 3355775530625/33554432 821425670625/8388608
1571919934375/33554432 -2709458329375/33554432 2303237313125/33554432 -113956924375/33554432
-363897970625/4194304 102020209375/4194304 395526770625/8388608 -1926683950625/16777216
1914283844375/33554432 2034653035625/16777216 1493753419375/16777216 -331271644375/33554432
-1035688040625/33554432 431941391875/8388608 109974375/131072 1582092614375/33554432
-591641579375/16777216 217259398125/4194304 762702539375/8388608 1401289684375/16777216
-1158070519375/33554432 402673289375/16777216 -1253577136875/33554432 -26803083125/16777216
390209159375/4194304 4459341158125/33554432 3193570944375/33554432 206720390625/2097152
-2585873985625/33554432 -2533047523125/33554432 995356788125/16777216 -499294805625/16777216
41665544375/33554432 -2501738360625/33554432 -1474062078125/16777216 1396941861875/33554432
4020084823125/33554432 1927869811875/16777216 -1322777456875/33554432 896394279375/33554432
-604830121875/16777216 1392696064375/16777216 -1491716690625/16777216 -2079586096875/16777216
4253047465625/33554432 137600238125/4194304 1448711245625/33554432 -563238029375/16777216
-984195996875/16777216 1096665180625/33554432 3716488426875/33554432 127915011875/2097152
336094924375/33554432 -1042371710625/8388608 483131271875/4194304 132641805625/33554432
560359183125/4194304 1431995674375/16777216 1327025319375/16777216 -2179258921875/16777216
2619744001875/33554432 1632705449375/33554432 -1492144941875/16777216 2249739664375/33554432
515302388125/4194304 4302848283125/33554432 2974609360625/33554432 -1169361720625/16777216
-1403812799375/33554432 510574815625/8388608 -730857264375/33554432 -1945016381875/16777216
-914563628125/8388608 528287834375/8388608 1688835220625/16777216 -1365200895625/16777216
672090811875/16777216 39134659375/4194304 1814743389375/16777216 88879879375/16777216
-2828581590625/33554432 -2346677825625/33554432 -1794829623125/33554432 118820795625/4194304
587384511875/16777216 3697571583125/33554432 -973575176875/33554432 -4143066309375/33554432
684358478125/33554432 3933236391875/33554432 156299180625/33554432 505487110625/16777216
3135340201875/33554432 4272088795625/33554432 -257537048125/4194304 -1767631438125/33554432
-134855923125/33554432 3658472383125/33554432 -6815248125/4194304 364363899375/4194304
-1321798025625/33554432 3972082043125/33554432 4339392728125/33554432 2533295270625/33554432
3599795810625/33554432 -1849662381875/16777216 136613579375/33554432 -439515059375/33554432
-1076828851875/16777216 -873092758125/33554432 1429676548125/33554432 -646111528125/16777216
-109252801875/16777216 527691250625/4194304 3158867753125/33554432 -1506197643125/33554432
767394236875/8388608 654363285625/16777216 2439200929375/33554432 1785024276875/33554432
479453235625/16777216 -1573335754375/16777216 -2623763909375/33554432 -1487286206875/33554432
3534048179375/33554432 1551653849375/16777216 -1868276291875/16777216 3380365996875/33554432
-475692686875/8388608 659706376875/16777216 -1787561934375/16777216 -3072929103125/33554432
