2200
-36022160625/262144 3136405971875/16777216 -4651437360625/33554432 3536870583125/16777216
6526735221875/33554432 2020935200625/16777216 5385421559375/33554432 -2376482068125/33554432
-349368366875/8388608 -669980884375/4194304 -860757211875/8388608 -3194116660625/16777216
-541744163125/16777216 -1452203589375/33554432 -4932322126875/33554432 -3438658086875/33554432
-3057799229375/16777216 1627779869375/8388608 -2798881724375/16777216 1550561560625/16777216
1561502119375/16777216 3183225423125/33554432 3830860776875/33554432 -674543395625/33554432
832248058125/4194304 1766383196875/8388608 -534416568125/4194304 -312543433125/16777216
71493613125/2097152 1209305796875/33554432 -6223297636875/33554432 4442027816875/33554432
-347588539375/33554432 -5657242174375/33554432 2674005599375/33554432 725120831875/8388608
1844622429375/8388608 -6608827314375/33554432 778366194375/8388608 -1052709494375/8388608
-1688952574375/8388608 1382270938125/16777216 82333838125/524288 1960156158125/33554432
-565152946875/8388608 4101423404375/33554432 2409700005625/33554432 1355735431875/8388608
-666930680625/33554432 4847838441875/33554432 -751133631875/16777216 2963623581875/16777216
1844698233125/33554432 -922560766875/33554432 -6486592041875/33554432 1664262139375/8388608
-1981225063125/33554432 -7119677668125/33554432 -7099974729375/33554432 60746035625/4194304
1664143504375/8388608 -1467745943125/8388608 -2560219426875/16777216 472120323125/16777216
123184744375/1048576 2939145625625/16777216 -2116567701875/33554432 -3215478096875/16777216
408563890625/8388608 3405359450625/33554432 -4741140916875/33554432 7266622996875/33554432
-6582451418125/33554432 561006345625/16777216 -3817478286875/33554432 -6233679863125/33554432
-112172231875/8388608 389281756875/8388608 -7350825013125/33554432 -6346614649375/33554432
-61213081875/2097152 -4831394528125/33554432 -560439144375/16777216 -198825941875/8388608
118463228125/33554432 -2951098418125/33554432 368251970625/33554432 2606143120625/16777216
39328966875/33554432 211759714375/33554432 -407248111875/2097152 935384016875/33554432
-3107133445625/16777216 -1809710203125/16777216 131094019375/8388608 -4049376863125/33554432
45010618125/2097152 2754951161875/16777216 -2956134080625/16777216 3700422666875/33554432
-1618078254375/16777216 3315321631875/33554432 -386007043125/33554432 -530758476875/8388608
3457685089375/16777216 -555215024375/4194304 1102010119375/16777216 1903675063125/16777216
2332204318125/16777216 -2599387291875/33554432 2350289830625/33554432 -1585937258125/33554432
5812704184375/33554432 3485389125625/33554432 -563264838125/4194304 -791173975625/4194304
-4177333098125/33554432 1713398809375/33554432 -2788677711875/33554432 -6184975465625/33554432
-1273791853125/8388608 -258838820625/4194304 12487000625/4194304 1753572459375/16777216
3047203726875/16777216 1510538789375/16777216 5996874379375/33554432 1322686825625/8388608
3641691673125/16777216 1753974688125/16777216 1621326829375/8388608 -94871899375/524288
-2224619148125/16777216 6459231508125/33554432 1128225140625/8388608 -847573106875/33554432
-51619363125/1048576 1416821690625/8388608 1869646741875/16777216 -1849127630625/33554432
-3220055265625/16777216 424975258125/2097152 -587374734375/8388608 -2375125341875/16777216
1673899211875/8388608 3635363964375/16777216 2292008613125/33554432 -68203251875/2097152
4934955334375/33554432 -6441608545625/33554432 -6276431005625/33554432 1293914648125/16777216
4191192383125/33554432 -4832062310625/33554432 -6725583968125/33554432 -973295035625/16777216
-5158244526875/33554432 -3164981070625/16777216 4375129680625/33554432 -3545590736875/16777216
4690566409375/33554432 158117980625/2097152 -2209461629375/16777216 621420229375/16777216
-434591251875/2097152 2315396153125/33554432 -1441306425625/33554432 -108258074375/16777216
-385114173125/2097152 -3473516358125/16777216 5088276875/4194304 938363105625/8388608
272526326875/8388608 81667471875/33554432 6544417460625/33554432 3668654653125/33554432
-1056586031875/16777216 755586761875/8388608 1963226629375/16777216 -4348842801875/33554432
-1394928830625/8388608 6083241580625/33554432 188493820625/4194304 100764324375/2097152
2645411374375/33554432 538885675625/8388608 424607679375/8388608 1598309989375/8388608
7158827149375/33554432 -4078462279375/33554432 -5648029110625/33554432 1036780765625/16777216
-3588860721875/33554432 163200764375/1048576 -4733112291875/33554432 251888223125/33554432
-1990524944375/33554432 1414793015625/33554432 4198513185625/33554432 -92977424375/4194304
5836676181875/33554432 1385476338125/33554432 -1742605211875/33554432 -2292346560625/33554432
-74066031875/33554432 -4994930551875/33554432 -3584548268125/16777216 2789661813125/33554432
2705466823125/33554432 1124392204375/16777216 -206217323125/16777216 2250728156875/33554432
4936704100625/33554432 -213460383125/2097152 -2742250245625/33554432 4690710385625/33554432
1211699905625/8388608 -6883315319375/33554432 -6577479211875/33554432 -3558528868125/16777216
6532371951875/33554432 -81430311875/2097152 2001566675625/33554432 3505432748125/16777216
-3278116634375/33554432 1748826481875/8388608 6102153715625/33554432 -2863171389375/16777216
-644904088125/33554432 5476624525625/33554432 191135223125/2097152 -6475586473125/33554432
-3724340365625/33554432 5242877289375/33554432 -873816095625/16777216 -1894855936875/16777216
-695726425625/4194304 -1321633053125/33554432 19603615625/524288 6494647726875/33554432
5535461215625/33554432 4028049251875/33554432 2999388211875/16777216 684474800625/4194304
-395359243125/4194304 -4747445044375/33554432 256142211875/33554432 7010694769375/33554432
-5800945239375/33554432 -2110713928125/33554432 -860897475625/8388608 1129235504375/33554432
225402464375/4194304 2672137689375/33554432 -1370866330625/16777216 -690094411875/4194304
1439843439375/16777216 -5693407933125/33554432 5347531289375/33554432 515945340625/33554432
-6145506599375/33554432 -4172868913125/33554432 -3015295518125/33554432 -1254909143125/16777216
-480564005625/8388608 409310515625/8388608 3177984596875/16777216 -4268893220625/33554432
949983313125/16777216 264864565625/2097152 273304906875/16777216 -273370274375/33554432
1515233905625/33554432 -1299986414375/8388608 -1444465240625/16777216 -105112665625/8388608
-4264198021875/33554432 -1557001483125/16777216 3802035868125/33554432 -2827684206875/16777216
-5512752361875/33554432 -900828589375/4194304 3331192926875/16777216 -44128308125/2097152
-766049411875/33554432 5131541325625/33554432 -2745762655625/16777216 143123811875/2097152
-447885370625/4194304 -126200174375/4194304 2424536998125/16777216 6491606543125/33554432
-264092186875/16777216 36216269375/8388608 1918552769375/16777216 -372753899375/2097152
-218467803125/33554432 6791543763125/33554432 3580613678125/33554432 312117733125/16777216
6872227044375/33554432 3378369616875/16777216 3434889280625/33554432 -3269743503125/33554432
4108598195625/33554432 -4656606728125/33554432 -7271303098125/33554432 6162537115625/33554432
-2528995748125/33554432 -113034164375/4194304 1419577644375/8388608 127064801875/16777216
170713558125/8388608 -2616037084375/33554432 874798684375/4194304 -1669164591875/33554432
1879428601875/33554432 704058471875/4194304 -919247003125/16777216 114360406875/8388608
1633920041875/8388608 1285792921875/8388608 102961904375/1048576 169562201875/33554432
1163912523125/8388608 -2441748739375/16777216 2843655161875/33554432 -1314208548125/16777216
-3463979564375/16777216 645913310625/33554432 911678563125/4194304 2301979081875/16777216
-4279429598125/33554432 -5242357553125/33554432 6307721495625/33554432 4019442260625/33554432
-1620627889375/8388608 -3576811761875/16777216 552506838125/16777216 23487124375/2097152
-161613395625/1048576 6041788465625/33554432 -153536769375/4194304 -817845813125/8388608
5734349286875/33554432 -4565266646875/33554432 -2839167643125/33554432 3979062126875/33554432
-1351505794375/16777216 5555323310625/33554432 2955632535625/33554432 -4771441558125/33554432
1528516543125/33554432 170056225625/16777216 4489553069375/33554432 1521046264375/8388608
1649423840625/16777216 -1480944485625/16777216 -655844935625/8388608 2058234674375/16777216
1300602070625/33554432 392458694375/8388608 -669882461875/33554432 -9462646875/262144
4178543098125/33554432 -5219481815625/33554432 -6722356073125/33554432 585745029375/16777216
-84413965625/16777216 404298681875/16777216 -1152625959375/33554432 -1134888156875/33554432
-579965753125/33554432 -4031841171875/33554432 577689248125/33554432 3106945565625/16777216
5371209408125/33554432 -2318356926875/33554432 -6645092499375/33554432 -316922368125/2097152
567947620625/16777216 2638636020625/16777216 6701395683125/33554432 426275306875/8388608
4014329873125/33554432 -642352734375/4194304 2084837995625/16777216 3770968760625/33554432
3107736836875/33554432 -653505331875/16777216 -2201392414375/16777216 -479153764375/33554432
823924454375/33554432 -494133344375/33554432 -1274471350625/8388608 94024596875/33554432
3232448855625/16777216 -2624233473125/16777216 359670788125/4194304 -4692092274375/33554432
-1383762565625/33554432 4807665273125/33554432 757173883125/33554432 161946915625/1048576
242209460625/16777216 -801794118125/8388608 108266585625/4194304 1120152213125/8388608
1630705154375/8388608 4411665190625/33554432 -1010501683125/16777216 -2741518993125/16777216
-7377261615625/33554432 33947739375/8388608 396292524375/4194304 398743200625/4194304
5081509351875/33554432 -1081809678125/8388608 1608309126875/16777216 379104859375/4194304
-1444165449375/33554432 -261742421875/4194304 1356633581875/16777216 365118606875/16777216
2797431649375/33554432 3506578288125/16777216 5614299480625/33554432 -3625446859375/33554432
774608484375/16777216 -4360080759375/33554432 2704875628125/16777216 -1723755391875/16777216
1089074586875/16777216 -3049012443125/16777216 2475861348125/16777216 -1684032714375/8388608
-37020369375/16777216 -73651263125/524288 701179194375/4194304 384907043125/33554432
-1858855810625/33554432 -1756142141875/8388608 -1747242990625/16777216 -163798078125/2097152
7123225498125/33554432 -189782140625/16777216 743025848125/8388608 -3095238128125/33554432
-6978919413125/33554432 -3648431785625/16777216 5790464879375/33554432 94111400625/33554432
-82458591875/4194304 207484454375/4194304 -2600147818125/16777216 3624033620625/33554432
-192466773125/33554432 -1740922885625/16777216 -3742175463125/33554432 1138146425625/16777216
-178240899375/1048576 4632989989375/33554432 219757745625/16777216 7179068496875/33554432
-271242599375/16777216 6816024991875/33554432 848242855625/4194304 203216000625/33554432
-452572470625/16777216 1668114916875/33554432 795736926875/33554432 325567804375/33554432
-2914191575625/16777216 5214780704375/33554432 -3551184333125/16777216 152215861875/33554432
-667345848125/16777216 -2150549520625/16777216 11310055625/33554432 -3143510789375/33554432
-2355492968125/33554432 -6532938231875/33554432 2756175406875/16777216 204582695625/2097152
6032808285625/33554432 -3102229549375/33554432 -2836204683125/33554432 -1478247436875/8388608
914792429375/4194304 1176682574375/33554432 -2816165158125/33554432 4951620224375/33554432
232939499375/33554432 -7275272351875/33554432 -886633680625/33554432 2278698860625/16777216
7085027901875/33554432 -2310525958125/16777216 107629561875/8388608 5962075741875/33554432
744843529375/8388608 1469775951875/16777216 -2257200103125/16777216 1330888714375/8388608
7054744269375/33554432 1682547769375/33554432 75593794375/33554432 -458133053125/8388608
-5699245523125/33554432 -380296090625/16777216 6744097476875/33554432 583831153125/16777216
1900312569375/33554432 -1190364291875/33554432 3743315613125/33554432 -2399982688125/16777216
1390135553125/8388608 -2546824506875/33554432 -6688268599375/33554432 1381249093125/16777216
6915393615625/33554432 -2097380690625/16777216 978054763125/16777216 1844320355625/33554432
-4850575901875/33554432 647965498125/16777216 3383346003125/33554432 792477503125/8388608
-1826842084375/8388608 4101296794375/33554432 7237403256875/33554432 1227878293125/16777216
-328606650625/8388608 -5689132906875/33554432 665282660625/33554432 1248572373125/8388608
-1993655681875/33554432 -7336944498125/33554432 -1134758343125/8388608 -2457126285625/16777216
3878116859375/33554432 -4826039879375/33554432 -954717424375/8388608 4976571648125/33554432
6742610936875/33554432 5134082366875/33554432 -6405430480625/33554432 -3305250499375/16777216
92729071875/16777216 7303834168125/33554432 -6094576255625/33554432 -3165009230625/33554432
-1573723476875/33554432 430538535625/16777216 -882334564375/33554432 -852023170625/33554432
6735432969375/33554432 2057971609375/33554432 6403023653125/33554432 -1417253839375/33554432
264337060625/2097152 -2759208368125/33554432 6091851981875/33554432 2497237510625/33554432
3577853626875/33554432 874262145625/4194304 -2035993430625/16777216 -1838134230625/16777216
1242751613125/8388608 -2879998763125/16777216 506593113125/33554432 1355673680625/16777216
3059204988125/16777216 360485159375/33554432 -6474334205625/33554432 3417865020625/33554432
3047899531875/16777216 -1330611514375/16777216 -2524078253125/16777216 -572714814375/8388608
6223563094375/33554432 -269833320625/8388608 -570138600625/16777216 -2156316641875/16777216
-3321175158125/33554432 3477482779375/16777216 6472434299375/33554432 4223138748125/33554432
716273380625/4194304 3615146596875/16777216 1481463575625/8388608 4079709418125/33554432
2707639378125/16777216 1676973629375/16777216 2414796704375/16777216 -1190415895625/33554432
-16161069375/4194304 -2683810861875/33554432 -5073812665625/33554432 -93829951875/1048576
2845651813125/33554432 1476237379375/33554432 -2249503554375/33554432 -6101615609375/33554432
4396169188125/33554432 -473141796875/33554432 964594241875/16777216 -4396863068125/33554432
-3439189056875/33554432 -6682278343125/33554432 4654438985625/33554432 4025256791875/33554432
-2127963193125/16777216 -2695048296875/16777216 4513172681875/33554432 -926972701875/33554432
-1330572450625/8388608 3644656104375/33554432 -5867490688125/33554432 -223098101875/16777216
-610189765625/4194304 -84244015625/8388608 583833710625/16777216 -2451193916875/33554432
-65843683125/4194304 -1405562640625/33554432 -4322849664375/33554432 6474020925625/33554432
-1142380504375/33554432 -2171903724375/16777216 6659356281875/33554432 5470774038125/33554432
-4911982453125/33554432 -560265138125/16777216 -944061449375/16777216 2212646294375/16777216
797537021875/4194304 -6513140074375/33554432 3405155153125/16777216 2091602321875/16777216
-3059886341875/16777216 -45700221875/1048576 3110851280625/33554432 750028125/32768
-5511851943125/33554432 -621890025625/33554432 2811426275625/33554432 5706328051875/33554432
-754813668125/4194304 530965276875/16777216 -2316746623125/16777216 -1168586904375/33554432
1162579570625/33554432 4856630411875/33554432 7120602644375/33554432 -3345660498125/33554432
5115418680625/33554432 768233365625/33554432 -2481559293125/33554432 -317654995625/8388608
66588163125/33554432 -3298140278125/33554432 3471796246875/16777216 1119788429375/33554432
2488915653125/16777216 193018436875/16777216 142116473125/16777216 -3029744636875/33554432
-6915362279375/33554432 -115233215625/524288 3145716976875/33554432 3466666410625/16777216
4735998623125/33554432 -4381192275625/33554432 3928558720625/33554432 -307715368125/4194304
3067488469375/33554432 2806994458125/33554432 1509118538125/8388608 -424095271875/2097152
-2322426610625/33554432 3243152694375/16777216 1520598578125/8388608 -3555428958125/33554432
5103492343125/33554432 2332754249375/33554432 92899296875/1048576 6006793065625/33554432
1661498568125/8388608 3428128336875/33554432 2399798314375/33554432 1385394704375/33554432
117653971875/33554432 -1342397230625/16777216 -198037833125/1048576 -6186337953125/33554432
-1929823740625/16777216 2821090559375/16777216 -644413680625/16777216 157649848125/1048576
1471649705625/16777216 240600463125/2097152 -3543009669375/33554432 -2110252684375/33554432
-821173258125/4194304 2236591988125/33554432 2134100643125/16777216 -1088680608125/16777216
-4543399801875/33554432 -5506341451875/33554432 3411289811875/16777216 -1115433323125/33554432
7331668458125/33554432 2611671679375/33554432 997028539375/8388608 -1742628353125/8388608
-776689368125/4194304 139338904375/8388608 -5873346483125/33554432 1315986423125/16777216
-6790317620625/33554432 -5497096474375/33554432 -7198935294375/33554432 -236336038125/33554432
647119708125/16777216 3476907163125/33554432 7326916196875/33554432 267750456875/33554432
3122615216875/16777216 2276718778125/16777216 281011919375/4194304 -2593079039375/33554432
-119952806875/1048576 4971295731875/33554432 291309266875/2097152 4292265580625/33554432
-183463781875/33554432 1240016064375/16777216 998129419375/8388608 -1410464735625/16777216
5273828663125/33554432 560595743125/33554432 -2356292379375/16777216 -3230639988125/33554432
-798834155625/33554432 -965362825625/8388608 -6595788698125/33554432 -2191875241875/33554432
138710391875/16777216 -341821816875/4194304 6370857865625/33554432 -1327024606875/33554432
-242271995625/33554432 56574615625/16777216 -2320610730625/16777216 -1865955870625/16777216
-597689186875/8388608 6994169359375/33554432 -2686457379375/16777216 -273308894375/8388608
-5070591728125/33554432 4946241705625/33554432 2353463083125/16777216 -1812727420625/8388608
-234712355625/33554432 617539333125/4194304 -1699482585625/33554432 920202944375/4194304
-147497356875/4194304 254987885625/2097152 914933201875/4194304 358956475625/4194304
4080835928125/33554432 1302088335625/33554432 -1398810070625/8388608 135154119375/16777216
-1390241414375/8388608 2060793329375/33554432 -4138924810625/33554432 6684764095625/33554432
2350167070625/16777216 3998085114375/33554432 -591694063125/8388608 307976384375/16777216
3795906475625/33554432 -3306590560625/16777216 6014625835625/33554432 -2988240605625/33554432
-44972076875/2097152 2416394578125/16777216 2618517529375/16777216 -1468415320625/16777216
-4540744223125/33554432 22376138125/1048576 1051525344375/33554432 1306999491875/16777216
1249222624375/8388608 5289664373125/33554432 224820041875/1048576 -4573705420625/33554432
-352311581875/8388608 266513919375/4194304 275983709375/4194304 -422036553125/4194304
-137439671875/8388608 -32439460625/16777216 -532154459375/16777216 -517219319375/16777216
-1205383444375/33554432 740435746875/4194304 2832256508125/16777216 5332524786875/33554432
1958946171875/16777216 -791943398125/33554432 -1671717925625/33554432 1815804808125/8388608
1282046211875/33554432 -5884321334375/33554432 3896717391875/33554432 -1129414845625/33554432
-62660104375/8388608 -2138014016875/16777216 626692240625/4194304 -2706995011875/16777216
302164960625/33554432 1213221343125/16777216 -423521154375/4194304 2350320548125/16777216
5077203553125/33554432 -207216975625/2097152 -874034610625/4194304 5095020431875/33554432
175908019375/1048576 -1991352680625/16777216 5295823176875/33554432 -5799728240625/33554432
-2771342055625/16777216 1634251169375/16777216 -7166447248125/33554432 5567814594375/33554432
-29751968125/1048576 179250479375/4194304 -2277202090625/16777216 1121903371875/8388608
4192036976875/33554432 5757467876875/33554432 1477665784375/8388608 5944525695625/33554432
1206262179375/16777216 1078854294375/33554432 270870689375/33554432 -1984610986875/33554432
-498767286875/8388608 -2217565755625/33554432 92863533125/524288 -2071974389375/33554432
3278620860625/33554432 -557387056875/4194304 -368601028125/8388608 189514813125/4194304
-2355635143125/33554432 -1791730950625/16777216 1309816756875/8388608 -154942019375/4194304
683065453125/33554432 -3601179759375/16777216 -1305459120625/8388608 -6676072500625/33554432
3986256360625/33554432 3803623828125/33554432 3971020246875/33554432 367468179375/16777216
2705721101875/16777216 1235443763125/33554432 740353068125/33554432 -4855526121875/33554432
3859799026875/33554432 4391695928125/33554432 -5812386078125/33554432 2892362089375/16777216
2318996301875/33554432 -4382614754375/33554432 233249823125/8388608 1728646844375/33554432
-4716785404375/33554432 44121721875/33554432 -323855159375/8388608 -241355874375/33554432
504989904375/33554432 424257549375/2097152 2002452436875/33554432 -5389022643125/33554432
6028424936875/33554432 931022351875/33554432 220902199375/33554432 6175596494375/33554432
5163862983125/33554432 -3105608763125/16777216 -3422975263125/16777216 3255490473125/33554432
2212157000625/33554432 -6073659508125/33554432 -2832270038125/16777216 866122585625/16777216
1439155650625/33554432 -1024306916875/8388608 1996387091875/33554432 11875703125/262144
1347570159375/16777216 -625991856875/33554432 3786739900625/33554432 1023201320625/33554432
-2991549323125/33554432 6565263698125/33554432 -150049810625/4194304 -178787076875/2097152
-1062147686875/16777216 -4588569514375/33554432 -3516127140625/16777216 -2467085465625/16777216
-370716809375/16777216 3066122846875/33554432 3699905378125/33554432 -7034586123125/33554432
263667325625/8388608 2711991651875/16777216 -2794335644375/33554432 -1841154376875/33554432
-895972116875/33554432 744284990625/4194304 -789901880625/4194304 -2727004850625/16777216
64150961875/4194304 -4931534746875/33554432 1935001440625/33554432 82671730625/16777216
2012355695625/16777216 -1633990978125/33554432 -1375678899375/16777216 2234106111875/33554432
-1859651413125/16777216 1787725768125/33554432 27412268125/2097152 6493282021875/33554432
-3187512659375/16777216 2000457256875/16777216 -773319958125/4194304 5341636403125/33554432
4346243020625/33554432 233996654375/8388608 828756988125/16777216 5947002868125/33554432
2319826073125/33554432 -1300352618125/8388608 480264654375/8388608 262453943125/8388608
4704141688125/33554432 16240269375/8388608 -752174025625/8388608 5004654469375/33554432
172289486875/16777216 -1366463305625/33554432 4172268986875/33554432 955930201875/16777216
-3109643205625/16777216 3717498860625/33554432 84280178125/33554432 123505435625/1048576
5694816648125/33554432 -3028713304375/33554432 552616123125/16777216 -1399059811875/8388608
-1480302938125/8388608 -1023643039375/16777216 -1580705878125/16777216 203921416875/1048576
1569370378125/33554432 4495719311875/33554432 1267159568125/16777216 3763699204375/33554432
1680257789375/33554432 6635272400625/33554432 -2810872508125/33554432 -200260355625/16777216
-570310461875/8388608 148931426875/4194304 -51376249375/33554432 395962084375/2097152
2332184559375/16777216 2428517911875/16777216 3259777585625/16777216 -2209677064375/16777216
-1687054813125/8388608 -45229848125/16777216 -5112707276875/33554432 -2222708125/8388608
-1747645769375/8388608 -3730745459375/33554432 -6628436546875/33554432 2180389578125/16777216
-3176050013125/16777216 1847887889375/33554432 2024333348125/16777216 746637051875/16777216
-601853951875/33554432 725248569375/8388608 -719905718125/8388608 113031634375/1048576
-2374184305625/16777216 -5753461291875/33554432 -972341679375/8388608 834654555625/4194304
-3434450559375/16777216 695508213125/8388608 -3270746606875/33554432 -5385635811875/33554432
-1798769465625/33554432 -2202806849375/33554432 -427510620625/2097152 -615961314375/8388608
-3663777266875/33554432 -425487445625/33554432 -4915077344375/33554432 -3588515198125/33554432
-4401371253125/33554432 -225091494375/33554432 3162757118125/16777216 860113959375/16777216
-817663790625/8388608 2044337576875/33554432 237234394375/33554432 -5660373599375/33554432
-1459458763125/8388608 3582068483125/33554432 -181996684375/8388608 -2179215066875/33554432
6728192920625/33554432 178523695625/2097152 3292124446875/16777216 691701030625/33554432
2202620949375/33554432 2421459060625/33554432 692266788125/8388608 2265506258125/16777216
1258517761875/33554432 -2261447821875/33554432 -33553210625/524288 -21187436875/131072
-3250955296875/16777216 -2091838973125/33554432 -682466846875/33554432 -3188903939375/16777216
69792999375/2097152 639548160625/16777216 827839271875/16777216 -54077450625/16777216
-337488435625/4194304 1764914531875/8388608 653203368125/16777216 900088701875/16777216
1228516416875/8388608 -42928015625/2097152 -1741513530625/33554432 -6369648759375/33554432
3884197081875/33554432 2509809534375/33554432 2805593704375/33554432 -5653946175625/33554432
-3217147484375/16777216 -44782010625/4194304 -4232333730625/33554432 -1757710625/524288
-2659108271875/16777216 6251916983125/33554432 4109553380625/33554432 1681432823125/8388608
-2361337818125/16777216 3446504854375/16777216 3125006259375/16777216 -2123989676875/33554432
-4470245333125/33554432 1902278393125/16777216 185352344375/8388608 -3025989924375/16777216
-629727621875/33554432 259736585625/2097152 -60068023125/2097152 2152183240625/16777216
-5705078699375/33554432 -316401256875/8388608 -5392536579375/33554432 3624501216875/33554432
-1771644730625/33554432 2079883870625/33554432 5902072006875/33554432 -5399672169375/33554432
857470425625/4194304 -2760973455625/33554432 -533767774375/33554432 1137977699375/33554432
-6247905874375/33554432 -7264067408125/33554432 155904161875/16777216 3329772359375/16777216
-2859434318125/16777216 -731887316875/4194304 2234778211875/33554432 -1735411693125/33554432
3809208431875/33554432 -1006542810625/33554432 -813420361875/16777216 -6026392081875/33554432
2830196235625/16777216 502649090625/16777216 2091464560625/16777216 -3504552913125/33554432
-5664902491875/33554432 3199597685625/33554432 -1420354051875/8388608 4169424139375/33554432
-823521875/16777216 -2270912400625/16777216 4570480454375/33554432 364726759375/2097152
4878108640625/33554432 599152145625/33554432 -7311102816875/33554432 -7231957431875/33554432
4505996020625/33554432 1325404719375/8388608 308415421875/8388608 -3050696529375/16777216
1311716566875/16777216 1711741508125/16777216 -27709323125/33554432 3966485923125/33554432
751414186875/4194304 2550386183125/33554432 359208678125/2097152 -5140652378125/33554432
-6769977878125/33554432 -5082395223125/33554432 -2363701030625/33554432 588579261875/16777216
-754009183125/16777216 -3220515491875/33554432 4695165344375/33554432 1628189440625/8388608
3446399323125/33554432 -398057460625/33554432 2383469433125/33554432 2051418208125/16777216
172583324375/16777216 -94950521875/8388608 2560800158125/33554432 2521802380625/16777216
-344984371875/4194304 -1351272965625/8388608 2660612315625/16777216 -274963995625/2097152
1412428964375/8388608 167927986875/16777216 2713244235625/16777216 6816412604375/33554432
-2529342413125/16777216 -6227687860625/33554432 55321633125/262144 -1999854484375/16777216
2112702576875/16777216 3883663155625/33554432 -5146701621875/33554432 -717842764375/16777216
1719751983125/33554432 -1116323058125/8388608 7115296244375/33554432 2601446725625/33554432
-2141212665625/33554432 2414525898125/33554432 -236443810625/8388608 -603199953125/4194304
-70086630625/8388608 615329666875/16777216 -46088398125/524288 -1773375250625/16777216
1694283298125/33554432 2617057746875/16777216 -428284676875/33554432 -767115036875/8388608
-4614244476875/33554432 81810884375/8388608 -2633691685625/16777216 -1823408764375/33554432
-952968424375/33554432 4274876423125/33554432 4852328298125/33554432 -7219782563125/33554432
3619253501875/16777216 604509970625/16777216 -1707407755625/33554432 -603574131875/8388608
-1169198655625/16777216 -2966809099375/16777216 -1897665199375/33554432 -6754276203125/33554432
6032841931875/33554432 539218535625/33554432 2913007233125/33554432 -4124304339375/33554432
2882962575625/33554432 4271479911875/33554432 1798839384375/16777216 -3265927286875/16777216
4012198114375/33554432 -4187531129375/33554432 -5105325259375/33554432 837282703125/16777216
-1547409565625/33554432 5500933563125/33554432 -58092450625/16777216 -1917304228125/33554432
-488382915625/8388608 -742958844375/4194304 557012245625/4194304 1407832600625/8388608
1199369428125/16777216 -6727487476875/33554432 2187846931875/33554432 -5135809229375/33554432
3267946103125/16777216 4105295569375/33554432 -326245418125/33554432 1107021691875/16777216
1060280065625/16777216 822734323125/8388608 -5315208669375/33554432 -4944226588125/33554432
971783786875/8388608 502874631875/8388608 284779433125/33554432 496512328125/4194304
-1142738843125/16777216 894248128125/4194304 -316787480625/16777216 155466251875/1048576
-5201709583125/33554432 -661558074375/8388608 1370617758125/33554432 -693283133125/8388608
-248687044375/2097152 5721422114375/33554432 -2537625193125/16777216 -355673264375/33554432
3887722609375/33554432 -1357811503125/8388608 -1712987890625/33554432 261321314375/2097152
-2275176523125/16777216 6653659780625/33554432 -326543916875/8388608 326830920625/2097152
-1581124606875/8388608 -3584243966875/33554432 -3125231676875/16777216 -1644301896875/16777216
2259562696875/16777216 -3964241125625/33554432 -3090535861875/33554432 959401595625/33554432
-517823411875/4194304 14245006875/524288 -5912700990625/33554432 -2462337824375/16777216
-2310982389375/33554432 2570938294375/33554432 904713954375/16777216 -6257875875625/33554432
4389416425625/33554432 1709192973125/33554432 2708784285625/16777216 7379951349375/33554432
-111377866875/2097152 -1365657253125/8388608 2348823145625/16777216 1683671983125/16777216
2936167485625/16777216 423027859375/33554432 -5270333646875/33554432 -82283733125/4194304
-7159923093125/33554432 -1175307354375/8388608 584558844375/33554432 4542831789375/33554432
6188834554375/33554432 -4274802558125/33554432 720482668125/33554432 1887122606875/16777216
1305057166875/16777216 -254185119375/4194304 5270898084375/33554432 2262047679375/16777216
2891985105625/33554432 4485427546875/33554432 -1064394519375/8388608 907522405625/4194304
3375316635625/16777216 -3425912895625/33554432 -440737818125/33554432 571305741875/4194304
-3628719304375/16777216 -5316053290625/33554432 -675649349375/8388608 6178830714375/33554432
1823825774375/8388608 4311648061875/33554432 4678179089375/33554432 -5208323759375/33554432
3984481084375/33554432 -3943817590625/33554432 1843783060625/8388608 -575301395625/4194304
-1444924531875/16777216 -6147015029375/33554432 -6509312775625/33554432 1845058648125/33554432
5899350428125/33554432 -34821400625/16777216 -7053323770625/33554432 -1144282569375/33554432
-1295161621875/8388608 3686660608125/33554432 -566935923125/33554432 -5139839203125/33554432
-2278659769375/16777216 1517556899375/33554432 -6172218490625/33554432 -2079922906875/16777216
4218742928125/33554432 -101195510625/524288 -4763321509375/33554432 4711318198125/33554432
3186653531875/16777216 1079495374375/16777216 42855140625/262144 2772158434375/16777216
-382109550625/8388608 4566553261875/33554432 -6520923963125/33554432 -17343761875/1048576
2080622108125/16777216 -2509926794375/33554432 -3326744375625/16777216 -385265835625/33554432
-904157381875/16777216 1319944333125/33554432 1158592400625/8388608 208756810625/16777216
-2661454406875/33554432 1513032406875/16777216 -7216689775625/33554432 2747353125/33554432
-5487570708125/33554432 -770815986875/8388608 5125403903125/33554432 -947075559375/8388608
-2003361806875/16777216 3345762825625/16777216 4832637844375/33554432 -88149345625/33554432
-12288326875/65536 1752588633125/16777216 -633917494375/4194304 -3938552660625/33554432
1287170878125/8388608 -77949059375/4194304 1711457625625/16777216 -26084141875/1048576
3388414624375/16777216 531064290625/33554432 -784408040625/33554432 5715523653125/33554432
